ageBandIndex,Married,LoneParent,U15Child,Student,O15Child,Relative,GroupHhold,LonePerson,Unknown
_0_14,-1,-1,111,-1,-1,-1,-1,-1,-1
_15_24,3,0,-1,36,28,3,0,0,-1
_25_34,33,0,-1,-1,8,0,0,3,-1
_35_44,80,3,-1,-1,0,0,0,0,-1
_45_54,63,9,-1,-1,0,0,3,3,-1
_55_64,48,0,-1,-1,0,0,0,3,-1
_65_74,9,3,-1,-1,0,3,0,3,-1
_75_84,0,0,-1,-1,0,4,0,5,-1
_85_99,0,0,-1,-1,0,0,0,0,-1
